"ID","LocationISO2","VAT","TimeStamp","OEM","Category","CollectDTG","CollectedPrice","ConditionData","PriceConvertedUSD","CurrencyID","Description","LocationSpecific","ListingType","LocationCity","LocationCountry","CollectedOEM","CollectedModel","ModelYear","Notes","OptionalEquipmentIncluded","Qty","SellerCompany","SellerID","SellerNumberOfTransactions","SellerRating","SerialNumber","ShipsTo","NumberSold","SourceFilename","SourcePlatform","SourceType","SourceURL","CollectedTitle","ItemUserViewsData","ItemWatchers","Filename","MOSD","Date","Title","Model","ReqdDate","noOfTransactions","transactionMonths","noOfViews","locationCityFinal","locationStateFinal","locationCountryFinal","locationISO2Final","latitude","longitude","GeoRef","Tariff"
"4791589","",0.82,"NULL","GE","CT","2018-03-24 00:00:00",350000,"Unknown","350000","USD","","NULL","","Karnataka","India","GE Healthcare","LightSpeed VCT 64","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/871019606.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Karnataka India",0.925
"4791602","",0.79,"NULL","Siemens","CT","2018-03-24 00:00:00",113735,"Unknown","113735","USD","","NULL","","Brussels","Belgium","Siemens","Mobile SOMATOM Sensation 16","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/mobile-somatom-sensation-16/784579528.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens Mobile SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Belgium","BE","TBD","TBD","Brussels Belgium",0.98
"4791603","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",145000,"Unknown","145000","USD","","NULL","","Adana","Turkey","Siemens","SOMATOM Sensation 16","2015","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/562602215.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Turkey","TR","TBD","TBD","Adana Turkey",1
"4791604","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",135000,"Unknown","135000","USD","","NULL","","Ternopil","Ukraine","GE Healthcare","LightSpeed VCT 64","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/881567017.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Ukraine","UA","TBD","TBD","Ternopil Ukraine",1
"4791605","",0.8,"NULL","Philips","CT","2018-03-24 00:00:00",40000,"Unknown","40000","USD","","NULL","","West Midland","United Kingdom","Philips","Brilliance 64-slice","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/562588305.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Kingdom","GB","TBD","TBD","West Midland United Kingdom",1
"4791606","",0.8,"NULL","Philips","CT","2018-03-24 00:00:00",42000,"Unknown","42000","USD","","NULL","","West Midland","United Kingdom","Philips","Brilliance 64-slice","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/896533269.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Kingdom","GB","TBD","TBD","West Midland United Kingdom",1
"4791607","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",32000,"Unknown","32000","USD","","NULL","","West Midland","United Kingdom","Siemens","SOMATOM Emotion 6","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-6/651490744.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 6   ",2018-03-24,"NULL","Emotion 6","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Kingdom","GB","TBD","TBD","West Midland United Kingdom",1
"4791608","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",48000,"Unknown","48000","USD","","NULL","","West Midland","United Kingdom","Siemens","SOMATOM Sensation 64","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-64/751490734.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 64   ",2018-03-24,"NULL","Sensation 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Kingdom","GB","TBD","TBD","West Midland United Kingdom",1
"4791617","",0.93,"NULL","GE","CT","2018-03-24 00:00:00",45000,"Unknown","45000","USD","","NULL","","Samut Prakan","Thailand","GE Healthcare","LightSpeed 16","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/451266454.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Thailand","TH","TBD","TBD","Samut Prakan Thailand",1
"4791619","",0.9,"NULL","Siemens","CT","2018-03-24 00:00:00",30000,"Unknown","30000","USD","","NULL","","Bali","Indonesia","Siemens","SOMATOM Emotion 16","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/870824566.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Bali Indonesia",0.95
"4791621","",0.92,"NULL","GE","CT","2018-03-24 00:00:00",48000,"Unknown","48000","USD","","NULL","","Sabah","Malaysia","GE Healthcare","LightSpeed 16","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/770831756.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Saba","BQ","TBD","TBD","Sabah Malaysia",1
"4791622","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",180000,"Unknown","180000","USD","","NULL","","Île-de-France","France","GE Healthcare","LightSpeed VCT 64","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/817941681.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","France","FR","TBD","TBD","Île-de-France France",0.98
"4791623","",0.82,"NULL","Philips","CT","2018-03-24 00:00:00",130000,"Unknown","130000","USD","","NULL","","Tamil Nadu","India","Philips","Brilliance 64-slice","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/470799746.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4791627","",1,"NULL","GE","CT","2018-03-24 00:00:00",100,"Unknown","100","USD","","NULL","","Florida","United States","GE Healthcare","LightSpeed Ultra 8","2001","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-ultra-8/962511145.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Ultra 8   ",2018-03-24,"NULL","Lightspeed Ultra","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4791628","",0.77,"NULL","Siemens","CT","2018-03-24 00:00:00",33377,"Unknown","33377","USD","","NULL","","Mazowieckie","Poland","Siemens","SOMATOM Sensation 4","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/617855701.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 4   ",2018-03-24,"NULL","Sensation 4","2018-03-24","TBD","TBD",NA,"TBD","TBD","Poland","PL","TBD","TBD","Mazowieckie Poland",0.91
"4791630","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",44000,"Unknown","44000","USD","","NULL","","Florida","United States","Siemens","Sensation 4 Advanced","2002","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/sensation-4-advanced/285641188.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens Sensation 4 Advanced   ",2018-03-24,"NULL","Sensation 4","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4791635","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",173075,"Unknown","173075","USD","","NULL","","Île-de-France","France","Siemens","SOMATOM Sensation 64","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-64/450930174.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 64   ",2018-03-24,"NULL","Sensation 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","France","FR","TBD","TBD","Île-de-France France",0.98
"4791641","",0.79,"NULL","GE","CT","2018-03-24 00:00:00",89010,"Unknown","89010","USD","","NULL","","Brussels","Belgium","GE Healthcare","LightSpeed Plus 4","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus-4/716085661.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Plus 4   ",2018-03-24,"NULL","Lightspeed Plus","2018-03-24","TBD","TBD",NA,"TBD","TBD","Belgium","BE","TBD","TBD","Brussels Belgium",0.98
"4791642","",0.79,"NULL","GE","CT","2018-03-24 00:00:00",179256,"Unknown","179256","USD","","NULL","","Brussels","Belgium","GE Healthcare","LightSpeed 16","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/728600612.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Belgium","BE","TBD","TBD","Brussels Belgium",0.98
"4791648","",0.79,"NULL","Siemens","CT","2018-03-24 00:00:00",56249,"Unknown","56249","USD","","NULL","","Drenthe","Netherlands","Siemens","SOMATOM Emotion 16","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/661827125.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Netherlands","NL","TBD","TBD","Drenthe Netherlands",0.98
"4791650","",0.79,"NULL","Siemens","CT","2018-03-24 00:00:00",33997,"Unknown","33997","USD","","NULL","","Drenthe","Netherlands","Siemens","SOMATOM Sensation 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/881564337.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Netherlands","NL","TBD","TBD","Drenthe Netherlands",0.98
"4791651","",0.95,"NULL","GE","CT","2018-03-24 00:00:00",169000,"Unknown","169000","USD","","NULL","","","United Arab Emirates","GE Healthcare","LightSpeed VCT 64","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/317088311.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Arab Emirates","AE","TBD","TBD","United Arab Emirates",0.95
"4791654","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",180000,"Unknown","180000","USD","","NULL","","Ternopil","Ukraine","GE Healthcare","LightSpeed VCT 64","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/181567007.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Ukraine","UA","TBD","TBD","Ternopil Ukraine",1
"4791655","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",125000,"Unknown","125000","USD","","NULL","","Ternopil","Ukraine","GE Healthcare","LightSpeed VCT 64","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/986205138.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Ukraine","UA","TBD","TBD","Ternopil Ukraine",1
"4791656","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",150000,"Unknown","150000","USD","","NULL","","Ternopil","Ukraine","GE Healthcare","LightSpeed VCT 64","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/496074099.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Ukraine","UA","TBD","TBD","Ternopil Ukraine",1
"4791657","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",135000,"Unknown","135000","USD","","NULL","","Ternopil","Ukraine","GE Healthcare","LightSpeed VCT 64","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/586205278.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Ukraine","UA","TBD","TBD","Ternopil Ukraine",1
"4791658","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",48000,"Unknown","48000","USD","","NULL","","Ternopil","Ukraine","GE Healthcare","LightSpeed Ultra 8","2001","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-ultra-8/871697926.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Ultra 8   ",2018-03-24,"NULL","Lightspeed Ultra","2018-03-24","TBD","TBD",NA,"TBD","TBD","Ukraine","UA","TBD","TBD","Ternopil Ukraine",1
"4791661","",0.81,"NULL","Siemens","CT","2018-03-24 00:00:00",59340,"Unknown","59340","USD","","NULL","","North Rhine-Westphalia","Germany","Siemens","SOMATOM Emotion 16","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/585462698.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Germany","DE","TBD","TBD","North Rhine-Westphalia Germany",0.98
"4791663","",0.9,"NULL","Siemens","CT","2018-03-24 00:00:00",75000,"Unknown","75000","USD","","NULL","","Sumatera Utara","Indonesia","Siemens","SOMATOM Emotion 16","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/585405638.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Sumatera Utara Indonesia",0.95
"4791664","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",50000,"Unknown","50000","USD","","NULL","","Georgia","United States","Siemens","SOMATOM Sensation 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/651517664.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Georgia United States",1
"4791671","",1,"NULL","Philips","CT","2018-03-24 00:00:00",115000,"Unknown","115000","USD","","NULL","","Florida","United States","Philips","Brilliance 64-slice","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/471248906.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4791672","",0.81,"NULL","Philips","CT","2018-03-24 00:00:00",123625,"Unknown","123625","USD","","NULL","","Bucharest","Romania","Philips","Brilliance 64-slice","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/782409857.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Romania","RO","TBD","TBD","Bucharest Romania",0.98
"4791675","",0.81,"NULL","GE","CT","2018-03-24 00:00:00",197799,"Unknown","197799","USD","","NULL","","Bucharest","Romania","GE Healthcare","LightSpeed VCT 64","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/518250771.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Romania","RO","TBD","TBD","Bucharest Romania",0.98
"4791678","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",110000,"Unknown","110000","USD","","NULL","","Adana","Turkey","Siemens","SOMATOM Emotion 16","2010","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/782434207.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Turkey","TR","TBD","TBD","Adana Turkey",1
"4791681","",0.82,"NULL","Philips","CT","2018-03-24 00:00:00",140000,"Unknown","140000","USD","","NULL","","Adana","Turkey","Philips","Brilliance 64-slice","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/385298538.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Turkey","TR","TBD","TBD","Adana Turkey",1
"4791686","",1,"NULL","GE","CT","2018-03-24 00:00:00",18000,"Unknown","18000","USD","","NULL","","California","United States","GE Healthcare","LightSpeed QXi","1999","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-qxi/226667122.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed QXi   ",2018-03-24,"NULL","Lightspeed QXi","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","California United States",1
